,Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo
3431,2026,31,Yucatan,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,2,3,5
3432,2026,31,Yucatan,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,1,0,1
3433,2026,31,Yucatan,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,46,55,59
3434,2026,31,Yucatan,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,1,0,0
3435,2026,31,Yucatan,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0
3436,2026,31,Yucatan,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0
3437,2026,31,Yucatan,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,1,0,0
3438,2026,31,Yucatan,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de transito,6,2,3
3439,2026,31,Yucatan,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0
3440,2026,31,Yucatan,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0
3441,2026,31,Yucatan,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0
3442,2026,31,Yucatan,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,1
3443,2026,31,Yucatan,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0
3444,2026,31,Yucatan,La vida y la Integridad corporal,Feminicidio,Tentativa de feminicidio,Tentativa de feminicidio,1,1,1
3445,2026,31,Yucatan,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0,0
3446,2026,31,Yucatan,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,2,0,0
3447,2026,31,Yucatan,Libertad personal,Secuestro,Secuestro extorsivo,Secuestro extorsivo,0,0,0
3448,2026,31,Yucatan,Libertad personal,Secuestro,Secuestro con calidad de rehen,Secuestro con calidad de rehen,0,0,0
3449,2026,31,Yucatan,Libertad personal,Secuestro,Secuestro para causar dano,Secuestro para causar dano,0,0,0
3450,2026,31,Yucatan,Libertad personal,Secuestro,Secuestro expres,Secuestro expres,0,0,0
3451,2026,31,Yucatan,Libertad personal,Trafico de menores,Trafico de menores,Trafico de menores,0,0,0
3452,2026,31,Yucatan,Libertad personal,Rapto,Rapto,Rapto,0,0,0
3453,2026,31,Yucatan,Libertad personal,Privacion ilegal de la libertad,Privacion ilegal de la libertad,Privacion ilegal de la libertad,0,0,0
3454,2026,31,Yucatan,Libertad personal,Retencion o sustraccion de menores e incapaces,Retencion o sustraccion de menores e incapaces,Retencion o sustraccion de menores e incapaces,0,0,0
3455,2026,31,Yucatan,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,11,8,4
3456,2026,31,Yucatan,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0
3457,2026,31,Yucatan,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,2,2,3
3458,2026,31,Yucatan,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,1,0,0
3459,2026,31,Yucatan,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0
3460,2026,31,Yucatan,La libertad y la seguridad sexual,Violacion,Violacion simple,Violacion simple,6,1,3
3461,2026,31,Yucatan,La libertad y la seguridad sexual,Violacion,Violacion equiparada,Violacion equiparada,0,0,1
3462,2026,31,Yucatan,La libertad y la seguridad sexual,Violacion a la intimidad sexual,Violacion a la intimidad sexual,Violacion a la intimidad sexual,0,0,0
3463,2026,31,Yucatan,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,0,4,0
3464,2026,31,Yucatan,El patrimonio,Robo,Robo a casa habitacion,Con violencia,0,2,0
3465,2026,31,Yucatan,El patrimonio,Robo,Robo a casa habitacion,Sin violencia,25,22,26
3466,2026,31,Yucatan,El patrimonio,Robo,Robo de vehiculo automotor - Coche de 4 ruedas,Con violencia,0,0,0
3467,2026,31,Yucatan,El patrimonio,Robo,Robo de vehiculo automotor - Coche de 4 ruedas,Sin violencia,3,4,7
3468,2026,31,Yucatan,El patrimonio,Robo,Robo de vehiculo automotor - Motocicleta,Con violencia,0,0,1
3469,2026,31,Yucatan,El patrimonio,Robo,Robo de vehiculo automotor - Motocicleta,Sin violencia,2,2,3
3470,2026,31,Yucatan,El patrimonio,Robo,Robo de vehiculo automotor - Embarcaciones,Con violencia,0,0,0
3471,2026,31,Yucatan,El patrimonio,Robo,Robo de vehiculo automotor - Embarcaciones,Sin violencia,0,0,0
3472,2026,31,Yucatan,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0
3473,2026,31,Yucatan,El patrimonio,Robo,Robo de autopartes,Sin violencia,0,0,0
3474,2026,31,Yucatan,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0
3475,2026,31,Yucatan,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0
3476,2026,31,Yucatan,El patrimonio,Robo,Robo a transeunte en via publica,Con violencia,4,4,1
3477,2026,31,Yucatan,El patrimonio,Robo,Robo a transeunte en via publica,Sin violencia,6,2,10
3478,2026,31,Yucatan,El patrimonio,Robo,Robo a transeunte en espacio abierto al publico,Con violencia,0,0,0
3479,2026,31,Yucatan,El patrimonio,Robo,Robo a transeunte en espacio abierto al publico,Sin violencia,0,0,0
3480,2026,31,Yucatan,El patrimonio,Robo,Robo en transporte publico individual,Con violencia,0,0,0
3481,2026,31,Yucatan,El patrimonio,Robo,Robo en transporte publico individual,Sin violencia,0,0,0
3482,2026,31,Yucatan,El patrimonio,Robo,Robo en transporte publico colectivo,Con violencia,0,0,0
3483,2026,31,Yucatan,El patrimonio,Robo,Robo en transporte publico colectivo,Sin violencia,0,0,0
3484,2026,31,Yucatan,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0
3485,2026,31,Yucatan,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0
3486,2026,31,Yucatan,El patrimonio,Robo,Robo a institucion bancaria,Con violencia,0,0,0
3487,2026,31,Yucatan,El patrimonio,Robo,Robo a institucion bancaria,Sin violencia,0,0,0
3488,2026,31,Yucatan,El patrimonio,Robo,Robo a negocio,Con violencia,0,0,0
3489,2026,31,Yucatan,El patrimonio,Robo,Robo a negocio,Sin violencia,15,20,22
3490,2026,31,Yucatan,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0
3491,2026,31,Yucatan,El patrimonio,Robo,Robo de ganado,Sin violencia,1,2,0
3492,2026,31,Yucatan,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agricola,Con violencia,0,0,0
3493,2026,31,Yucatan,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agricola,Sin violencia,0,0,0
3494,2026,31,Yucatan,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Con violencia,0,0,0
3495,2026,31,Yucatan,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Sin violencia,0,0,0
3496,2026,31,Yucatan,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios publicos",Con violencia,0,0,0
3497,2026,31,Yucatan,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios publicos",Sin violencia,0,0,0
3498,2026,31,Yucatan,El patrimonio,Robo,Otros robos,Con violencia,1,1,0
3499,2026,31,Yucatan,El patrimonio,Robo,Otros robos,Sin violencia,19,34,20
3500,2026,31,Yucatan,El patrimonio,Fraude,Fraude,Fraude,27,31,28
3501,2026,31,Yucatan,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,14,17,22
3502,2026,31,Yucatan,El patrimonio,Extorsion,Extorsion presencial,Extorsion presencial,0,0,0
3503,2026,31,Yucatan,El patrimonio,Extorsion,Tentativa de extorsion presencial,Tentativa de extorsion presencial,0,0,0
3504,2026,31,Yucatan,El patrimonio,Extorsion,Extorsion por otros medios,Extorsion por otros medios,1,0,2
3505,2026,31,Yucatan,El patrimonio,Extorsion,Tentativa de extorsion por otros medios,Tentativa de extorsion por otros medios,0,0,1
3506,2026,31,Yucatan,El patrimonio,Dano a la propiedad,Dano a la propiedad,Dano a la propiedad,113,120,111
3507,2026,31,Yucatan,El patrimonio,Despojo,Despojo,Despojo,20,13,10
3508,2026,31,Yucatan,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,1,4
3509,2026,31,Yucatan,La familia,Violencia familiar,Violencia familiar,Violencia familiar,25,18,22
3510,2026,31,Yucatan,La familia,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,1,2,1
3511,2026,31,Yucatan,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,8,16,24
3512,2026,31,Yucatan,La sociedad,Corrupcion de menores,Corrupcion de menores,Corrupcion de menores,0,1,0
3513,2026,31,Yucatan,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0
3514,2026,31,Yucatan,La sociedad,Trata de personas,Trata de personas con fines de explotacion sexual,Trata de personas con fines de explotacion sexual,0,0,0
3515,2026,31,Yucatan,La sociedad,Trata de personas,Trata de personas con fines de trabajo o servicios forzados,Trata de personas con fines de trabajo o servicios forzados,0,0,0
3516,2026,31,Yucatan,La sociedad,Trata de personas,Trata de personas con fines de trafico de organos,Trata de personas con fines de trafico de organos,0,0,0
3517,2026,31,Yucatan,La sociedad,Trata de personas,Trata de personas con otros fines,Trata de personas con otros fines,0,0,0
3518,2026,31,Yucatan,La sociedad,Pornografia infantil,Pornografia infantil,Pornografia infantil,0,0,0
3519,2026,31,Yucatan,La sociedad,Discriminacion,Discriminacion,Discriminacion,0,0,0
3520,2026,31,Yucatan,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo posesion simple,Narcomenudeo posesion simple,1,43,23
3521,2026,31,Yucatan,Otros bienes juridicos afectados (del fuero comun),Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,48,16,11
3522,2026,31,Yucatan,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,10,0,0
3523,2026,31,Yucatan,Otros bienes juridicos afectados (del fuero comun),Amenazas,Amenazas,Amenazas,107,100,133
3524,2026,31,Yucatan,Otros bienes juridicos afectados (del fuero comun),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,7,5,4
3525,2026,31,Yucatan,Otros bienes juridicos afectados (del fuero comun),Evasion de presos,Evasion de presos,Evasion de presos,0,0,0
3526,2026,31,Yucatan,Otros bienes juridicos afectados (del fuero comun),Falsedad,Falsedad,Falsedad,3,2,1
3527,2026,31,Yucatan,Otros bienes juridicos afectados (del fuero comun),Falsificacion,Falsificacion,Falsificacion,2,1,1
3528,2026,31,Yucatan,Otros bienes juridicos afectados (del fuero comun),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,0,1
3529,2026,31,Yucatan,Otros bienes juridicos afectados (del fuero comun),Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,2,2,6
3530,2026,31,Yucatan,Otros bienes juridicos afectados (del fuero comun),Electorales,Electorales,Electorales,0,0,0
3531,2026,31,Yucatan,Otros bienes juridicos afectados (del fuero comun),Delitos contra la administracion de justicia,Delitos contra la administracion de justicia,Delitos contra la administracion de justicia,0,0,0
3532,2026,31,Yucatan,Otros bienes juridicos afectados (del fuero comun),Suplantacion y usurpacion de identidad,Suplantacion y usurpacion de identidad,Suplantacion y usurpacion de identidad,0,0,0
3533,2026,31,Yucatan,Otros bienes juridicos afectados (del fuero comun),Tortura,Tortura,Tortura,0,0,0
3534,2026,32,Zacatecas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,2,0
3535,2026,32,Zacatecas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,2,3,4
3536,2026,32,Zacatecas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,1,0
3537,2026,32,Zacatecas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,2,0
3538,2026,32,Zacatecas,La vida y la Integridad corporal,Homicidio,Tentativa de homicidio doloso,Tentativa de homicidio doloso,2,5,7
3539,2026,32,Zacatecas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0
3540,2026,32,Zacatecas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0
3541,2026,32,Zacatecas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,4,5,5
3542,2026,32,Zacatecas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de transito,27,27,27
3543,2026,32,Zacatecas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,1,3,0
3544,2026,32,Zacatecas,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,8,8,7
3545,2026,32,Zacatecas,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,6,3,9
3546,2026,32,Zacatecas,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,1,2,3
3547,2026,32,Zacatecas,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,82,87,104
3548,2026,32,Zacatecas,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,15,37,24
3549,2026,32,Zacatecas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,1
3550,2026,32,Zacatecas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,1,0,2
3551,2026,32,Zacatecas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,14,9,10
3552,2026,32,Zacatecas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de transito,22,21,35
3553,2026,32,Zacatecas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,26,18,27
3554,2026,32,Zacatecas,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0
3555,2026,32,Zacatecas,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0
3556,2026,32,Zacatecas,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,1,0
3557,2026,32,Zacatecas,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,1,0
3558,2026,32,Zacatecas,La vida y la Integridad corporal,Feminicidio,Tentativa de feminicidio,Tentativa de feminicidio,0,0,1
3559,2026,32,Zacatecas,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0,2
3560,2026,32,Zacatecas,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,6,18,24
3561,2026,32,Zacatecas,Libertad personal,Secuestro,Secuestro extorsivo,Secuestro extorsivo,0,0,0
3562,2026,32,Zacatecas,Libertad personal,Secuestro,Secuestro con calidad de rehen,Secuestro con calidad de rehen,0,0,0
3563,2026,32,Zacatecas,Libertad personal,Secuestro,Secuestro para causar dano,Secuestro para causar dano,0,0,0
3564,2026,32,Zacatecas,Libertad personal,Secuestro,Secuestro expres,Secuestro expres,0,0,0
3565,2026,32,Zacatecas,Libertad personal,Trafico de menores,Trafico de menores,Trafico de menores,0,0,0
3566,2026,32,Zacatecas,Libertad personal,Rapto,Rapto,Rapto,0,0,0
3567,2026,32,Zacatecas,Libertad personal,Privacion ilegal de la libertad,Privacion ilegal de la libertad,Privacion ilegal de la libertad,15,13,24
3568,2026,32,Zacatecas,Libertad personal,Retencion o sustraccion de menores e incapaces,Retencion o sustraccion de menores e incapaces,Retencion o sustraccion de menores e incapaces,0,0,0
3569,2026,32,Zacatecas,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,27,20,28
3570,2026,32,Zacatecas,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,0,0,0
3571,2026,32,Zacatecas,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,13,15,14
3572,2026,32,Zacatecas,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,4,3
3573,2026,32,Zacatecas,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0
3574,2026,32,Zacatecas,La libertad y la seguridad sexual,Violacion,Violacion simple,Violacion simple,11,12,19
3575,2026,32,Zacatecas,La libertad y la seguridad sexual,Violacion,Violacion equiparada,Violacion equiparada,8,8,14
3576,2026,32,Zacatecas,La libertad y la seguridad sexual,Violacion a la intimidad sexual,Violacion a la intimidad sexual,Violacion a la intimidad sexual,17,21,19
3577,2026,32,Zacatecas,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,7,6,16
3578,2026,32,Zacatecas,El patrimonio,Robo,Robo a casa habitacion,Con violencia,7,7,6
3579,2026,32,Zacatecas,El patrimonio,Robo,Robo a casa habitacion,Sin violencia,26,30,20
3580,2026,32,Zacatecas,El patrimonio,Robo,Robo de vehiculo automotor - Coche de 4 ruedas,Con violencia,11,23,19
3581,2026,32,Zacatecas,El patrimonio,Robo,Robo de vehiculo automotor - Coche de 4 ruedas,Sin violencia,29,33,28
3582,2026,32,Zacatecas,El patrimonio,Robo,Robo de vehiculo automotor - Motocicleta,Con violencia,2,4,4
