,Ano,Clave_Ent,Entidad,Bien juridico afectado,Tipo de delito,Subtipo de delito,Modalidad,Mes,Total_delitos,Ano_mes
7832,2026,5,Coahuila de Zaragoza,El patrimonio,Fraude,Fraude,Fraude,Marzo,238,2026-Marzo
7833,2026,5,Coahuila de Zaragoza,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,Marzo,102,2026-Marzo
7834,2026,5,Coahuila de Zaragoza,El patrimonio,Extorsion,Extorsion presencial,Extorsion presencial,Marzo,2,2026-Marzo
7835,2026,5,Coahuila de Zaragoza,El patrimonio,Extorsion,Tentativa de extorsion presencial,Tentativa de extorsion presencial,Marzo,1,2026-Marzo
7836,2026,5,Coahuila de Zaragoza,El patrimonio,Extorsion,Extorsion por otros medios,Extorsion por otros medios,Marzo,3,2026-Marzo
7837,2026,5,Coahuila de Zaragoza,El patrimonio,Extorsion,Tentativa de extorsion por otros medios,Tentativa de extorsion por otros medios,Marzo,0,2026-Marzo
7838,2026,5,Coahuila de Zaragoza,El patrimonio,Dano a la propiedad,Dano a la propiedad,Dano a la propiedad,Marzo,820,2026-Marzo
7839,2026,5,Coahuila de Zaragoza,El patrimonio,Despojo,Despojo,Despojo,Marzo,63,2026-Marzo
7840,2026,5,Coahuila de Zaragoza,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,Marzo,4,2026-Marzo
7841,2026,5,Coahuila de Zaragoza,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Marzo,1268,2026-Marzo
7842,2026,5,Coahuila de Zaragoza,La familia,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Violencia de genero en todas sus modalidades distinta a la violencia familiar,Marzo,0,2026-Marzo
7843,2026,5,Coahuila de Zaragoza,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Marzo,42,2026-Marzo
7844,2026,5,Coahuila de Zaragoza,La sociedad,Corrupcion de menores,Corrupcion de menores,Corrupcion de menores,Marzo,5,2026-Marzo
7845,2026,5,Coahuila de Zaragoza,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Marzo,5,2026-Marzo
7846,2026,5,Coahuila de Zaragoza,La sociedad,Trata de personas,Trata de personas con fines de explotacion sexual,Trata de personas con fines de explotacion sexual,Marzo,1,2026-Marzo
7847,2026,5,Coahuila de Zaragoza,La sociedad,Trata de personas,Trata de personas con fines de trabajo o servicios forzados,Trata de personas con fines de trabajo o servicios forzados,Marzo,0,2026-Marzo
7848,2026,5,Coahuila de Zaragoza,La sociedad,Trata de personas,Trata de personas con fines de trafico de organos,Trata de personas con fines de trafico de organos,Marzo,0,2026-Marzo
7849,2026,5,Coahuila de Zaragoza,La sociedad,Trata de personas,Trata de personas con otros fines,Trata de personas con otros fines,Marzo,0,2026-Marzo
7850,2026,5,Coahuila de Zaragoza,La sociedad,Pornografia infantil,Pornografia infantil,Pornografia infantil,Marzo,0,2026-Marzo
7851,2026,5,Coahuila de Zaragoza,La sociedad,Discriminacion,Discriminacion,Discriminacion,Marzo,19,2026-Marzo
7852,2026,5,Coahuila de Zaragoza,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo posesion simple,Narcomenudeo posesion simple,Marzo,240,2026-Marzo
7853,2026,5,Coahuila de Zaragoza,Otros bienes juridicos afectados (del fuero comun),Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,Otros delitos del Fuero Comun,Marzo,511,2026-Marzo
7854,2026,5,Coahuila de Zaragoza,Otros bienes juridicos afectados (del fuero comun),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,Marzo,58,2026-Marzo
7855,2026,5,Coahuila de Zaragoza,Otros bienes juridicos afectados (del fuero comun),Amenazas,Amenazas,Amenazas,Marzo,1394,2026-Marzo
7856,2026,5,Coahuila de Zaragoza,Otros bienes juridicos afectados (del fuero comun),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,Marzo,74,2026-Marzo
7857,2026,5,Coahuila de Zaragoza,Otros bienes juridicos afectados (del fuero comun),Evasion de presos,Evasion de presos,Evasion de presos,Marzo,0,2026-Marzo
7858,2026,5,Coahuila de Zaragoza,Otros bienes juridicos afectados (del fuero comun),Falsedad,Falsedad,Falsedad,Marzo,1,2026-Marzo
7859,2026,5,Coahuila de Zaragoza,Otros bienes juridicos afectados (del fuero comun),Falsificacion,Falsificacion,Falsificacion,Marzo,21,2026-Marzo
7860,2026,5,Coahuila de Zaragoza,Otros bienes juridicos afectados (del fuero comun),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,Marzo,0,2026-Marzo
7861,2026,5,Coahuila de Zaragoza,Otros bienes juridicos afectados (del fuero comun),Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,Delitos cometidos por servidores publicos,Marzo,31,2026-Marzo
7862,2026,5,Coahuila de Zaragoza,Otros bienes juridicos afectados (del fuero comun),Electorales,Electorales,Electorales,Marzo,1,2026-Marzo
7863,2026,5,Coahuila de Zaragoza,Otros bienes juridicos afectados (del fuero comun),Delitos contra la administracion de justicia,Delitos contra la administracion de justicia,Delitos contra la administracion de justicia,Marzo,0,2026-Marzo
7864,2026,5,Coahuila de Zaragoza,Otros bienes juridicos afectados (del fuero comun),Suplantacion y usurpacion de identidad,Suplantacion y usurpacion de identidad,Suplantacion y usurpacion de identidad,Marzo,0,2026-Marzo
7865,2026,5,Coahuila de Zaragoza,Otros bienes juridicos afectados (del fuero comun),Tortura,Tortura,Tortura,Marzo,4,2026-Marzo
7866,2026,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Marzo,1,2026-Marzo
7867,2026,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Marzo,43,2026-Marzo
7868,2026,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Marzo,5,2026-Marzo
7869,2026,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Marzo,1,2026-Marzo
7870,2026,6,Colima,La vida y la Integridad corporal,Homicidio,Tentativa de homicidio doloso,Tentativa de homicidio doloso,Marzo,14,2026-Marzo
7871,2026,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,Marzo,0,2026-Marzo
7872,2026,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,Marzo,0,2026-Marzo
7873,2026,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Marzo,13,2026-Marzo
7874,2026,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de transito,Marzo,0,2026-Marzo
7875,2026,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Marzo,0,2026-Marzo
7876,2026,6,Colima,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Marzo,0,2026-Marzo
7877,2026,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Marzo,9,2026-Marzo
7878,2026,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Marzo,2,2026-Marzo
7879,2026,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Marzo,87,2026-Marzo
7880,2026,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Marzo,0,2026-Marzo
7881,2026,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Marzo,0,2026-Marzo
7882,2026,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Marzo,0,2026-Marzo
7883,2026,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Marzo,93,2026-Marzo
